x,y,u,T
0.38383838383838387,0.030303030303030304,0.08213647981279608,0.8521833744972164
0.393939393939394,0.030303030303030304,0.0818749812080635,0.8720146556129637
0.4040404040404041,0.030303030303030304,0.08105862458142075,0.8434964727123455
0.4141414141414142,0.030303030303030304,0.09995030713749332,0.8519520529562291
0.42424242424242425,0.030303030303030304,0.0807112452091879,0.8385786117309453
0.43434343434343436,0.030303030303030304,0.08747609485551022,0.8268564030725911
0.4444444444444445,0.030303030303030304,0.08563428681116425,0.8274948750456338
0.4545454545454546,0.030303030303030304,0.09921215216939275,0.8130822841816129
0.4646464646464647,0.030303030303030304,0.09730280046356325,0.7997977016822482
0.4747474747474748,0.030303030303030304,0.08822862162484918,0.7958202084438729
0.48484848484848486,0.030303030303030304,0.08490543951558274,0.7825794053772682
0.494949494949495,0.030303030303030304,0.09531039727499552,0.7785778743298284
0.5050505050505051,0.030303030303030304,0.09457581756038594,0.7675582021258073
0.5151515151515152,0.030303030303030304,0.09370413384640464,0.7716978212889727
0.5252525252525253,0.030303030303030304,0.09148447214011199,0.7610043969948577
0.5353535353535354,0.030303030303030304,0.07808542174105713,0.769845997350779
0.5454545454545455,0.030303030303030304,0.10323124883215022,0.7586250393516983
0.5555555555555556,0.030303030303030304,0.08654799114335131,0.7614771337267083
0.5656565656565657,0.030303030303030304,0.09657455436321723,0.7268310886951516
0.5757575757575758,0.030303030303030304,0.09709388921841612,0.7344851622749454
0.5858585858585859,0.030303030303030304,0.09694564818982572,0.7169772703491479
0.595959595959596,0.030303030303030304,0.078317410873313,0.7119195739269997
0.6060606060606061,0.030303030303030304,0.1021252993082101,0.6912580930522154
0.6161616161616162,0.030303030303030304,0.09862133591553043,0.6983817251699599
0.6262626262626263,0.030303030303030304,0.0890221669350807,0.6875016386396096
0.6363636363636365,0.030303030303030304,0.07575934962757044,0.6744739276991096
0.6464646464646465,0.030303030303030304,0.08163917748445516,0.6657508818766262
0.6565656565656566,0.030303030303030304,0.07821981157264107,0.6684358639606363
0.6666666666666667,0.030303030303030304,0.085521641241233,0.632785590976303
0.6767676767676768,0.030303030303030304,0.07336649281519049,0.6356094611081583
0.686868686868687,0.030303030303030304,0.07866868956889227,0.6326702951433212
0.696969696969697,0.030303030303030304,0.08473639889821327,0.6052320878442172
0.7070707070707072,0.030303030303030304,0.07659819253372496,0.6152813582027088
0.7171717171717172,0.030303030303030304,0.07667212637680271,0.5841593591142467
0.7272727272727273,0.030303030303030304,0.07592544884012785,0.5754847246805254
0.7373737373737375,0.030303030303030304,0.08673517999546318,0.5912361357651817
0.7474747474747475,0.030303030303030304,0.0681405001620009,0.5607691625545703
0.7575757575757577,0.030303030303030304,0.06800394478059152,0.5646255606845894
0.7676767676767677,0.030303030303030304,0.06975945621919855,0.5591803700909059
0.7777777777777778,0.030303030303030304,0.06826979866206855,0.5416980212561191
0.787878787878788,0.030303030303030304,0.06365619913284672,0.5349530905177178
0.797979797979798,0.030303030303030304,0.06096550047091181,0.5396351219575556
0.8080808080808082,0.030303030303030304,0.06620126817883738,0.5149050308167387
0.8181818181818182,0.030303030303030304,0.049590948864318925,0.5010195043873413
0.8282828282828284,0.030303030303030304,0.05457953685543773,0.4946659694038404
0.8383838383838385,0.030303030303030304,0.05945096864163439,0.47219667450724206
0.8484848484848485,0.030303030303030304,0.05234165039915067,0.48797444064192375
0.8585858585858587,0.030303030303030304,0.04443070686032751,0.4803384675459617
0.8686868686868687,0.030303030303030304,0.047525913164380824,0.4862337756687398
0.8787878787878789,0.030303030303030304,0.013643312400999402,0.486566588753735
0.888888888888889,0.030303030303030304,0.037605554534362304,0.4438389619381601
0.8989898989898991,0.030303030303030304,0.047324536742851336,0.4442314270443206
0.9090909090909092,0.030303030303030304,0.02695667776775472,0.4308047598070427
0.9191919191919192,0.030303030303030304,0.020112800372934135,0.4254399720681016
0.9292929292929294,0.030303030303030304,0.021725604981121475,0.4204115223373974
0.9393939393939394,0.030303030303030304,0.02195546287258894,0.38841049853984977
0.9494949494949496,0.030303030303030304,0.02432494538628572,0.4007254478985267
0.9595959595959597,0.030303030303030304,-0.0044142503843901965,0.3964130903449892
0.9696969696969697,0.030303030303030304,0.0028431200425020325,0.3841879199389338
0.9797979797979799,0.030303030303030304,0.016561842645565372,0.36341019388979867
0.98989898989899,0.030303030303030304,0.019057790809773083,0.37838738695925583
1.0,0.030303030303030304,-0.012425033744814445,0.3598241267422512
0.0,0.04040404040404041,-0.009858817958305873,1.0203377626168029
