x,y,z,u,v
-2.096,0.34976,-2.25,1.9566238,0.95180297
-1.9727,0.32919,-2.375,1.9884012,0.9897745
-2.096,0.34976,-2.375,1.9801136,0.98153156
-2.2193,0.37034,-2.25,1.9428315,0.9392007
-2.2193,0.37034,-2.375,1.9701998,0.9719964
-2.0,2.4493e-16,-2.25,1.9679372,0.9616669
-2.125,6.0282e-17,-2.25,1.9561225,0.9506565
-2.0,2.4493e-16,-2.375,1.9875021,0.9881958
-2.125,-1.5308e-17,-2.375,1.9794493,0.9801864
-2.25,-2.7555e-16,-2.25,1.9433838,0.93898934
-2.25,-2.7555e-16,-2.375,1.9701524,0.9712236
-1.9727,-0.32919,-2.25,1.9656905,0.9599299
-2.096,-0.34976,-2.25,1.9539361,0.9491264
-1.9727,-0.32919,-2.375,1.9856877,0.98674035
-2.096,-0.34976,-2.375,1.9775183,0.97877663
-2.2193,-0.37034,-2.25,1.9415376,0.9379082
-2.2193,-0.37034,-2.375,1.9683216,0.9700565
-1.8916,-0.6494,-2.25,1.9638213,0.95917135
-2.0099,-0.68999,-2.25,1.9521466,0.9486248
-1.8916,-0.6494,-2.375,1.9840701,0.9861278
-2.0099,-0.68999,-2.375,1.975886,0.9783294
-2.1281,-0.73057,-2.25,1.9399474,0.9377709
-2.1281,-0.73057,-2.375,1.9667823,0.9698774
-1.7589,-0.95189,-2.25,1.9643123,0.96070135
-1.8689,-1.0114,-2.25,1.953672,0.9511569
-1.7589,-0.95189,-2.375,1.9840027,0.98718745
-1.8689,-1.0114,-2.375,1.976602,0.9801826
-1.9788,-1.0709,-2.25,1.942652,0.9414225
-1.9788,-1.0709,-2.375,1.9684685,0.9726822
-1.5783,-1.2284,-2.25,1.966694,0.96387655
-1.6769,-1.3052,-2.25,1.9578347,0.9558782
-1.5783,-1.2284,-2.375,1.9852027,0.9894468
-1.6769,-1.3052,-2.375,1.9791629,0.98364896
-1.7756,-1.382,-2.25,1.9488014,0.9478511
-1.7756,-1.382,-2.375,1.9726491,0.97756636
-1.3546,-1.4714,-2.25,1.9686942,0.9666656
-1.4392,-1.5634,-2.25,1.9612954,0.95987606
-1.3546,-1.4714,-2.375,1.9862744,0.9915977
-1.4392,-1.5634,-2.375,1.981356,0.98673576
-1.5239,-1.6554,-2.25,1.9538733,0.9531781
-1.5239,-1.6554,-2.375,1.9761446,0.98173636
-1.0939,-1.6743,-2.25,1.9689305,0.9678125
-1.1623,-1.779,-2.25,1.9621207,0.9614226
-1.0939,-1.6743,-2.375,1.9864416,0.9928903
-1.1623,-1.779,-2.375,1.9820333,0.98837215
-1.2306,-1.8836,-2.25,1.9553119,0.9551372
-1.2306,-1.8836,-2.375,1.9773748,0.98374194
-0.80339,-1.8315,-2.25,1.967643,0.9674595
-0.8536,-1.946,-2.25,1.9607197,0.9607883
-0.80339,-1.8315,-2.375,1.9859066,0.9934332
-0.8536,-1.946,-2.375,1.9815482,0.9887903
-0.90381,-2.0605,-2.25,1.9537021,0.9541126
-0.90381,-2.0605,-2.375,1.9768708,0.98394465
-0.49097,-1.9388,-2.25,1.9658158,0.96647406
-0.52166,-2.06,-2.25,1.9585197,0.959243
-0.49097,-1.9388,-2.375,1.9852104,0.9936838
-0.52166,-2.06,-2.375,1.9807409,0.9887353
-0.55234,-2.1812,-2.25,1.9510036,0.9518492
-0.55234,-2.1812,-2.375,1.9758601,0.9834508
-0.16516,-1.9932,-2.25,1.9643068,0.9657038
-0.17548,-2.1177,-2.25,1.9568417,0.9581282
-0.16516,-1.9932,-2.375,1.9846895,0.99396443
-0.17548,-2.1177,-2.375,1.9802032,0.9888363
-0.1858,-2.2423,-2.25,1.9491017,0.9502836
-0.1858,-2.2423,-2.375,1.9752753,0.9832862
0.16516,-1.9932,-2.25,1.9632871,0.965367
0.17548,-2.1177,-2.25,1.9560276,0.9579219
0.16516,-1.9932,-2.375,1.9842637,0.9941848
0.17548,-2.1177,-2.375,1.9798907,0.9891228
0.1858,-2.2423,-2.25,1.9486344,0.9502978
0.1858,-2.2423,-2.375,1.9751903,0.9837095
0.49097,-1.9388,-2.25,1.9622319,0.9649009
0.52166,-2.06,-2.25,1.9552792,0.95785165
0.49097,-1.9388,-2.375,1.9835886,0.9939084
0.52166,-2.06,-2.375,1.9792594,0.9889953
0.55234,-2.1812,-2.25,1.9484893,0.9508952
0.55234,-2.1812,-2.375,1.9748173,0.9839358
0.80339,-1.8315,-2.25,1.9605182,0.9635398
0.8536,-1.946,-2.25,1.9534957,0.956659
0.80339,-1.8315,-2.375,1.9824212,0.992763
0.8536,-1.946,-2.375,1.9778028,0.9877822
0.90381,-2.0605,-2.25,1.9469175,0.9501556
0.90381,-2.0605,-2.375,1.9732617,0.98286366
1.0939,-1.6743,-2.25,1.9580755,0.9610713
1.1623,-1.779,-2.25,1.9502428,0.9537287
1.0939,-1.6743,-2.375,1.9809088,0.99082345
1.1623,-1.779,-2.375,1.9754858,0.9853305
1.2306,-1.8836,-2.25,1.9430052,0.94693834
1.2306,-1.8836,-2.375,1.970217,0.980013
1.3546,-1.4714,-2.25,1.9557374,0.958209
1.4392,-1.5634,-2.25,1.9462984,0.9496916
1.3546,-1.4714,-2.375,1.979743,0.9887542
1.4392,-1.5634,-2.375,1.9730084,0.982284
1.5239,-1.6554,-2.25,1.9373341,0.94167066
1.5239,-1.6554,-2.375,1.9662697,0.9758994
1.5783,-1.2284,-2.25,1.9552975,0.9565593
1.6769,-1.3052,-2.25,1.9439297,0.94652945
1.5783,-1.2284,-2.375,1.9801373,0.98771876
1.6769,-1.3052,-2.375,1.9719701,0.9801152
1.7756,-1.382,-2.25,1.9326105,0.9366936
1.7756,-1.382,-2.375,1.9633756,0.9722881
1.7589,-0.95189,-2.25,1.9584713,0.95770013
1.8689,-1.0114,-2.25,1.9459918,0.9467213
1.7589,-0.95189,-2.375,1.9830439,0.9886901
1.8689,-1.0114,-2.375,1.9741836,0.98048526
1.9788,-1.0709,-2.25,1.9330212,0.93553215
1.9788,-1.0709,-2.375,1.9644067,0.97168326
1.8916,-0.6494,-2.25,1.9643553,0.961121
2.0099,-0.68999,-2.25,1.9521843,0.95024955
1.8916,-0.6494,-2.375,1.9875052,0.9910906
2.0099,-0.68999,-2.375,1.9790791,0.9831359
2.1281,-0.73057,-2.25,1.9391944,0.9389009
2.1281,-0.73057,-2.375,1.969488,0.9743768
1.9727,-0.32919,-2.25,1.9692888,0.9641102
2.096,-0.34976,-2.25,1.9577692,0.9535963
1.9727,-0.32919,-2.375,1.9908518,0.99295396
2.096,-0.34976,-2.375,1.9831007,0.9854217
2.2193,-0.37034,-2.25,1.9452863,0.9424663
2.2193,-0.37034,-2.375,1.9741029,0.976995
1.8083,-0.30176,-2.25,1.9824133,0.97650903
1.8333,1.1857e-16,-2.25,1.9838197,0.9773331
1.8083,-0.30176,-2.375,1.9988056,1.001191
1.8333,-4.3825e-18,-2.375,1.9991605,1.0012548
1.734,-0.59528,-2.25,1.9784982,0.97415835
1.734,-0.59528,-2.375,1.9964039,0.999964
1.6124,-0.87257,-2.25,1.9734372,0.97123
1.6124,-0.87257,-2.375,1.9927875,0.9981267
1.4468,-1.1261,-2.25,1.9696394,0.9694886
1.4468,-1.1261,-2.375,1.9896512,0.9968955
1.2417,-1.3488,-2.25,1.9682968,0.9696987
1.2417,-1.3488,-2.375,1.9880531,0.9969427
1.0027,-1.5348,-2.25,1.9688182,0.9711845
1.0027,-1.5348,-2.375,1.987824,0.99793124
0.73644,-1.6789,-2.25,1.9700918,0.97288156
0.73644,-1.6789,-2.375,1.9882855,0.999129
1.6439,-0.27432,-2.25,1.9923147,0.9864231
1.6667,1.1297e-16,-2.25,1.9932986,0.9869825
1.6439,-0.27432,-2.375,2.0037737,1.0070795
1.6667,-8.7649e-18,-2.375,2.0037262,1.0068518
1.5764,-0.54117,-2.25,1.989493,0.98482054
1.5764,-0.54117,-2.375,2.0022764,1.0064955
1.4658,-0.79325,-2.25,1.985543,0.9826459
1.4658,-0.79325,-2.375,1.9996327,1.0053421
1.3152,-1.0237,-2.25,1.9819162,0.9809295
1.3152,-1.0237,-2.375,1.9968343,1.004293
1.1288,-1.2262,-2.25,1.9796879,0.980367
1.1288,-1.2262,-2.375,1.9947587,1.0038908
0.91158,-1.3953,-2.25,1.978935,0.9808354
0.91158,-1.3953,-2.375,1.9936428,1.0041423
0.66949,-1.5263,-2.25,1.979139,0.9817502
0.66949,-1.5263,-2.375,1.9932435,1.0046736
1.4795,-0.24689,-2.25,1.998715,0.9935315
1.5,1.0737e-16,-2.25,1.9991727,0.9936983
1.4795,-0.24689,-2.375,2.0058482,1.0106305
1.5,-1.3147e-17,-2.375,2.0054257,1.0100981
1.4187,-0.48705,-2.25,1.996921,0.9926672
1.4187,-0.48705,-2.375,2.0051134,1.010604
1.3192,-0.71392,-2.25,1.994125,0.99130297
1.3192,-0.71392,-2.375,2.0033836,1.0100943
1.1837,-0.92132,-2.25,1.9911444,0.9899861
1.1837,-0.92132,-2.375,2.0012023,1.0094354
1.0159,-1.1036,-2.25,1.9887784,0.98921555
1.0159,-1.1036,-2.375,1.9991884,1.0089822
0.82042,-1.2557,-2.25,1.987363,0.9890973
0.82042,-1.2557,-2.375,1.9976933,1.0088522
0.60254,-1.3737,-2.25,1.9867786,0.98937815
0.60254,-1.3737,-2.375,1.9967425,1.0089024
1.3151,-0.21946,-2.25,2.0018456,0.9979478
1.3333,1.0177e-16,-2.25,2.0018394,0.9977418
1.3151,-0.21946,-2.375,2.0054743,1.0121545
1.3333,-1.753e-17,-2.375,2.0047991,1.0113965
1.2611,-0.43293,-2.25,2.000886,0.99769074
1.2611,-0.43293,-2.375,2.0052934,1.0125301
1.1726,-0.6346,-2.25,1.9991055,0.9970389
1.1726,-0.6346,-2.375,2.0043023,1.0125239
1.0522,-0.81895,-2.25,1.9969336,0.9962456
1.0522,-0.81895,-2.375,2.0027826,1.0122743
0.90304,-0.98097,-2.25,1.9948897,0.9956085
0.90304,-0.98097,-2.375,2.0011222,1.0119733
0.72926,-1.1162,-2.25,1.9933242,0.9952684
0.72926,-1.1162,-2.375,1.9996345,1.0117309
0.53559,-1.221,-2.25,1.9923332,0.9951664
0.53559,-1.221,-2.375,1.9984692,1.011526
1.1508,-0.19203,-2.25,2.0023236,1.0001185
1.1667,9.6171e-17,-2.25,2.0020113,0.99965477
1.1508,-0.19203,-2.375,2.0033054,1.0121379
1.1667,-2.1912e-17,-2.375,2.002531,1.0112756
1.1035,-0.37882,-2.25,2.0019515,1.0002818
1.1035,-0.37882,-2.375,2.0034606,1.0127431
1.0261,-0.55527,-2.25,2.0009444,1.0001478
1.0261,-0.55527,-2.375,2.002992,1.0130581
0.92066,-0.71658,-2.25,1.9995189,0.9998185
0.92066,-0.71658,-2.375,2.0020342,1.0131227
0.79016,-0.85834,-2.25,1.997979,0.9994392
0.79016,-0.85834,-2.375,2.0008142,1.01302
0.63811,-0.97669,-2.25,1.9965961,0.9991129
0.63811,-0.97669,-2.375,1.9995611,1.0128187
0.46864,-1.0684,-2.25,1.9955293,0.99885565
0.46864,-1.0684,-2.375,1.9984422,1.0125382
0.98636,-0.16459,-2.25,2.0009456,1.0006509
1.0,9.0571e-17,-2.25,2.0004988,1.0000695
0.98636,-0.16459,-2.375,2.0000377,1.0111064
1.0,-2.6295e-17,-2.375,1.9992963,1.0102549
0.94582,-0.3247,-2.25,2.0009227,1.0010409
0.94582,-0.3247,-2.375,2.000348,1.0117873
0.87947,-0.47595,-2.25,2.0004363,1.0012169
0.87947,-0.47595,-2.375,2.0002022,1.0122542
0.78914,-0.61421,-2.25,1.9995881,1.0012053
0.78914,-0.61421,-2.375,1.9996598,1.0125024
0.67728,-0.73572,-2.25,1.9985465,1.0010644
0.67728,-0.73572,-2.375,1.9988451,1.0125558
0.54695,-0.83717,-2.25,1.9974911,1.0008501
0.54695,-0.83717,-2.375,1.9979079,1.0124463
0.4017,-0.91577,-2.25,1.9965658,1.0005913
0.4017,-0.91577,-2.375,1.9969864,1.0121962
0.58521,-0.63289,-2.25,1.9976734,1.001171
0.68838,-0.53587,-2.25,1.9984825,1.0012033
0.58521,-0.63289,-2.375,1.9964583,1.0114076
0.68838,-0.53587,-2.375,1.997206,1.0113858
0.46974,-0.71653,-2.25,1.9968586,1.0010467
0.46974,-0.71653,-2.375,1.995686,1.0113193
0.34431,-0.78495,-2.25,1.9961277,1.0008427
0.34431,-0.78495,-2.375,1.9949759,1.0111312
0.49315,-0.53006,-2.25,1.9960656,1.000542
0.58761,-0.45753,-2.25,1.996791,1.000603
0.49315,-0.53006,-2.375,1.9937701,1.009873
0.58761,-0.45753,-2.375,1.9945306,1.009963
0.39252,-0.5959,-2.25,1.995418,1.0004419
0.39252,-0.5959,-2.375,1.9931158,1.0097647
0.28693,-0.65412,-2.25,1.9948967,1.0003084
0.28693,-0.65412,-2.375,1.9926147,1.0096432
0.40108,-0.42722,-2.25,1.9941293,0.9995006
0.48685,-0.37919,-2.25,1.9948397,0.999657
0.40108,-0.42722,-2.375,1.9910846,1.0081908
0.48685,-0.37919,-2.375,1.9918771,1.0084184
0.31531,-0.47526,-2.25,1.9935999,0.9993854
0.31531,-0.47526,-2.375,1.9905217,1.0080433
0.22954,-0.5233,-2.25,1.9932668,0.9993152
0.22954,-0.5233,-2.375,1.990202,1.0079786
0.17216,-0.39247,-2.25,1.991569,0.9981378
0.27815,-0.35645,-2.25,1.9921468,0.9983707
0.17216,-0.39247,-2.375,1.9879792,1.0063365
0.27815,-0.35645,-2.375,1.9886198,1.0066328
0.11477,-0.26165,-2.25,1.9900556,0.9969865
0.24099,-0.23763,-2.25,1.9908097,0.9973631
0.11477,-0.26165,-2.375,1.9861252,1.0048654
0.24099,-0.23763,-2.375,1.9869772,1.0053418
0.057385,-0.13082,-2.25,1.9889023,0.99601024
0.20383,-0.11882,-2.25,1.9897115,0.99646443
0.057385,-0.13082,-2.375,1.9847625,1.0036696
0.20383,-0.11882,-2.375,1.9856801,1.0042411
-1.344e-16,5.6972e-17,-2.25,1.9882228,0.9953073
0.16667,6.2572e-17,-2.25,1.9889368,0.99574643
3.506e-17,-5.259e-17,-2.375,1.9839686,1.0028175
0.16667,-4.8207e-17,-2.375,1.9847872,1.0033805
0.38414,-0.32042,-2.25,1.9930222,0.99868876
0.38414,-0.32042,-2.375,1.9896114,1.007057
0.36721,-0.21361,-2.25,1.9919931,0.9978797
0.36721,-0.21361,-2.375,1.9883219,1.0060086
0.35027,-0.10681,-2.25,1.9911175,0.99713683
0.35027,-0.10681,-2.375,1.9872696,1.0050901
0.33333,6.8172e-17,-2.25,1.9904511,0.9965064
0.33333,-4.3825e-17,-2.375,1.9864933,1.0043337
0.49014,-0.28439,-2.25,1.994157,0.9990732
0.49014,-0.28439,-2.375,1.9909234,1.0075964
0.49342,-0.18959,-2.25,1.9935372,0.99849844
0.49342,-0.18959,-2.375,1.9901073,1.0068411
0.49671,-0.094797,-2.25,1.9930207,0.997967
0.49671,-0.094797,-2.375,1.9894571,1.0061767
0.5,7.3771e-17,-2.25,1.9926361,0.9975042
0.5,-3.9442e-17,-2.375,1.9889933,1.0056217
0.66667,7.9371e-17,-2.25,1.9952769,0.9985979
0.65993,-0.11806,-2.25,1.9957339,0.9991538
0.66667,-3.506e-17,-2.375,1.9921327,1.0071503
0.65993,-0.11806,-2.375,1.9927146,1.0078397
0.83333,8.4971e-17,-2.25,1.9980505,0.9995637
0.82314,-0.14133,-2.25,1.9985381,1.0001673
0.83333,-3.0677e-17,-2.375,1.9956783,1.0087706
0.82314,-0.14133,-2.375,1.9963604,1.0095654
0.64422,-0.23463,-2.25,1.9961668,0.99970144
0.64422,-0.23463,-2.375,1.9933358,1.0085648
0.79502,-0.27966,-2.25,1.9987879,1.000667
0.79502,-0.27966,-2.375,1.9968661,1.0102967
0.61992,-0.34824,-2.25,1.996531,1.0001978
0.61992,-0.34824,-2.375,1.9939535,1.0092857
0.74969,-0.41209,-2.25,1.9987648,1.0010189
0.74969,-0.41209,-2.375,1.9971503,1.0109144
0.45006,-1.7772,-2.25,1.9713705,0.97410613
0.45006,-1.7772,-2.375,1.9888829,0.99995834
0.1514,-1.8271,-2.25,1.9724437,0.9747394
0.1514,-1.8271,-2.375,1.9893694,1.0001935
-0.1514,-1.8271,-2.25,1.9735103,0.97509915
-0.1514,-1.8271,-2.375,1.9897811,0.9999582
-0.45006,-1.7772,-2.25,1.9748175,0.97551924
-0.45006,-1.7772,-2.375,1.9902723,0.9995182
-0.73644,-1.6789,-2.25,1.9763048,0.9759781
-0.73644,-1.6789,-2.375,1.9909108,0.99902636
-1.0027,-1.5348,-2.25,1.9775451,0.9760987
-1.0027,-1.5348,-2.375,1.9915617,0.99842036
-1.2417,-1.3488,-2.25,1.9780054,0.97543865
-1.2417,-1.3488,-2.375,1.9919609,0.99752235
0.40914,-1.6157,-2.25,1.9797645,0.98257154
0.40914,-1.6157,-2.375,1.9932206,1.0050697
0.13763,-1.661,-2.25,1.9805381,0.9830697
0.13763,-1.661,-2.375,1.9933639,1.0051004
-0.13763,-1.661,-2.25,1.9814346,0.98330736
-0.13763,-1.661,-2.375,1.9936231,1.0047668
-0.40914,-1.6157,-2.25,1.9825258,0.9834595
-0.40914,-1.6157,-2.375,1.9940429,1.0042216
-0.66949,-1.5263,-2.25,1.9837894,0.9835935
-0.66949,-1.5263,-2.375,1.9946556,1.003619
-0.91158,-1.3953,-2.25,1.9850259,0.9835934
-0.91158,-1.3953,-2.375,1.995404,1.0030138
-1.1288,-1.2262,-2.25,1.9859817,0.98329645
-1.1288,-1.2262,-2.375,1.9961665,1.0023886
0.36823,-1.4541,-2.25,1.9867636,0.9897341
0.36823,-1.4541,-2.375,1.9962183,1.008904
0.12387,-1.4949,-2.25,1.987098,0.9899442
0.12387,-1.4949,-2.375,1.9960034,1.0086879
-0.12387,-1.4949,-2.25,1.9876971,0.98998004
-0.12387,-1.4949,-2.375,1.9960482,1.008228
-0.36823,-1.4541,-2.25,1.9885463,0.9899235
-0.36823,-1.4541,-2.375,1.9963489,1.0076113
-0.60254,-1.3737,-2.25,1.9896125,0.9898512
-0.60254,-1.3737,-2.375,1.9968992,1.0069603
-0.82042,-1.2557,-2.25,1.9908035,0.98977846
-0.82042,-1.2557,-2.375,1.9976587,1.0063677
-1.0159,-1.1036,-2.25,1.9919808,0.9896691
-1.0159,-1.1036,-2.375,1.9985456,1.005873
0.32731,-1.2925,-2.25,1.991854,0.99514425
0.32731,-1.2925,-2.375,1.9976548,1.0112619
0.11011,-1.3288,-2.25,1.9917865,0.99506783
0.11011,-1.3288,-2.375,1.9971758,1.0108553
-0.11011,-1.3288,-2.25,1.9920648,0.99489915
-0.11011,-1.3288,-2.375,1.9970173,1.0102931
-0.32731,-1.2925,-2.25,1.9926499,0.9946771
-0.32731,-1.2925,-2.375,1.9971653,1.0096313
-0.53559,-1.221,-2.25,1.9934973,0.99446493
-0.53559,-1.221,-2.375,1.997593,1.0089594
-0.72926,-1.1162,-2.25,1.9945376,0.994309
-0.72926,-1.1162,-2.375,1.9982488,1.0083594
-0.90304,-0.98097,-2.25,1.995677,0.99422807
-0.90304,-0.98097,-2.375,1.9990563,1.0078847
0.2864,-1.131,-2.25,1.9948328,0.9986191
0.2864,-1.131,-2.375,1.9975561,1.0121591
0.096343,-1.1627,-2.25,1.9945035,0.998351
0.096343,-1.1627,-2.375,1.9969516,1.0116613
-0.096343,-1.1627,-2.25,1.9945178,0.99803346
-0.096343,-1.1627,-2.375,1.9966486,1.0110533
-0.2864,-1.131,-2.25,1.9948452,0.9976925
-0.2864,-1.131,-2.375,1.9966421,1.0103792
-0.46864,-1.0684,-2.25,1.9954414,0.9973772
-0.46864,-1.0684,-2.375,1.9969004,1.0097035
-0.63811,-0.97669,-2.25,1.9962401,0.99712926
-0.63811,-0.97669,-2.375,1.9973681,1.0090885
-0.79016,-0.85834,-2.25,1.9971561,0.9969755
-0.79016,-0.85834,-2.375,1.9979675,1.0085797
0.24549,-0.9694,-2.25,1.9958626,1.0002911
0.24549,-0.9694,-2.375,1.996187,1.0118175
0.082579,-0.99658,-2.25,1.9954269,0.9999445
0.082579,-0.99658,-2.375,1.9955821,1.0113215
-0.082579,-0.99658,-2.25,1.9952718,0.9995586
-0.082579,-0.99658,-2.375,1.99521,1.0107322
-0.24549,-0.9694,-2.25,1.9953836,0.99915797
-0.24549,-0.9694,-2.375,1.9950778,1.0100878
-0.4017,-0.91577,-2.25,1.9957267,0.99877775
-0.4017,-0.91577,-2.375,1.9951619,1.0094359
-0.54695,-0.83717,-2.25,1.9962432,0.9984508
-0.54695,-0.83717,-2.375,1.9954133,1.0088229
-0.67728,-0.73572,-2.25,1.9968587,0.99819994
-0.67728,-0.73572,-2.375,1.9957652,1.0082847
-0.20457,-0.83067,-2.25,1.9948335,0.99945194
-0.071972,-0.86939,-2.25,1.9949479,0.9998476
-0.20457,-0.83067,-2.375,1.9931871,1.00926
-0.071972,-0.86939,-2.375,1.9936159,1.0099496
-0.3327,-0.77433,-2.25,1.9948852,0.99904764
-0.3327,-0.77433,-2.375,1.9929502,1.0085752
-0.45352,-0.70133,-2.25,1.9950871,0.9986682
-0.45352,-0.70133,-2.375,1.9928968,1.0079366
-0.5644,-0.6131,-2.25,1.9954079,0.99834234
-0.5644,-0.6131,-2.375,1.993003,1.007381
-0.16365,-0.69194,-2.25,1.9936957,0.99910945
-0.061364,-0.7422,-2.25,1.9940856,0.9995804
-0.16365,-0.69194,-2.375,1.9910833,1.008106
-0.061364,-0.7422,-2.375,1.9917933,1.0088695
-0.2637,-0.63288,-2.25,1.9934444,0.99864024
-0.2637,-0.63288,-2.375,1.9905658,1.0073843
-0.3601,-0.56549,-2.25,1.9933534,0.9982099
-0.3601,-0.56549,-2.375,1.9902616,1.0067418
-0.45152,-0.49048,-2.25,1.9934288,0.99785024
-0.45152,-0.49048,-2.375,1.990177,1.0062103
-0.12273,-0.55322,-2.25,1.9922854,0.99838936
-0.050757,-0.615,-2.25,1.9929096,0.9989475
-0.12273,-0.55322,-2.375,1.9890052,1.0068192
-0.050757,-0.615,-2.375,1.9899145,1.0076373
-0.1947,-0.49143,-2.25,1.9918106,0.99787396
-0.1947,-0.49143,-2.375,1.9883136,1.0060977
-0.26667,-0.42965,-2.25,1.9915187,0.99743265
-0.26667,-0.42965,-2.375,1.9878616,1.0054954
-0.33864,-0.36786,-2.25,1.9914315,0.99708885
-0.33864,-0.36786,-2.375,1.9876642,1.0050297
-0.22576,-0.24524,-2.25,1.989773,0.9963153
-0.15865,-0.33004,-2.25,1.9901947,0.9968388
-0.22576,-0.24524,-2.375,1.985712,1.00401
-0.15865,-0.33004,-2.375,1.9862704,1.0046828
-0.11288,-0.12262,-2.25,1.9886688,0.9956914
-0.050633,-0.23043,-2.25,1.989298,0.9963431
-0.11288,-0.12262,-2.375,1.9844604,1.0032542
-0.050633,-0.23043,-2.375,1.9852235,1.004061
-0.091543,-0.41484,-2.25,1.9908744,0.99749637
-0.091543,-0.41484,-2.375,1.9871502,1.0055387
0.011614,-0.33824,-2.25,1.9902744,0.997187
0.011614,-0.33824,-2.375,1.9864124,1.0051196
-0.024434,-0.49964,-2.25,1.9917657,0.998244
-0.024434,-0.49964,-2.375,1.98832,1.006546
0.073861,-0.44606,-2.25,1.9915199,0.99815327
0.073861,-0.44606,-2.375,1.9879743,1.0063812
0.042675,-0.58443,-2.25,1.9928004,0.999021
0.042675,-0.58443,-2.375,1.9897327,1.007662
0.13611,-0.55387,-2.25,1.9929186,0.9991421
0.13611,-0.55387,-2.375,1.9898288,1.0077753
0.17257,-0.69238,-2.25,1.994414,1.0000768
0.17257,-0.69238,-2.375,1.9920968,1.0093737
0.20903,-0.83089,-2.25,1.9955155,1.0005614
0.20903,-0.83089,-2.375,1.9943079,1.010798
0.055977,-0.72182,-2.25,1.9941394,0.9998313
0.055977,-0.72182,-2.375,1.9918177,1.0091124
0.069278,-0.8592,-2.25,1.9951141,1.0002238
0.069278,-0.8592,-2.375,1.9938434,1.0103966
-1.4468,-1.1261,-2.25,1.9775801,0.9739662
-1.4468,-1.1261,-2.375,1.9920136,0.9963219
-1.6124,-0.87257,-2.25,1.9770472,0.9724263
-1.6124,-0.87257,-2.375,1.9921031,0.9952368
-1.734,-0.59528,-2.25,1.9775865,0.9719393
-1.734,-0.59528,-2.375,1.9928514,0.99492097
-1.8083,-0.30176,-2.25,1.9793972,0.9728784
-1.8083,-0.30176,-2.375,1.9943103,0.99560815
-1.8333,3.1631e-16,-2.25,1.9813854,0.97457606
-1.8333,2.2014e-16,-2.375,1.9957479,0.99689966
-1.8083,0.30176,-2.25,1.9826281,0.97642165
-1.8083,0.30176,-2.375,1.9965382,0.99839723
-1.3152,-1.0237,-2.25,1.9866009,0.98272324
-1.3152,-1.0237,-2.375,1.9968783,1.0017741
-1.4658,-0.79325,-2.25,1.9872148,0.9822431
-1.4658,-0.79325,-2.375,1.9976504,1.0013597
-1.5764,-0.54117,-2.25,1.9882994,0.98237824
-1.5764,-0.54117,-2.375,1.9986577,1.0014129
-1.6439,-0.27432,-2.25,1.9898728,0.98330563
-1.6439,-0.27432,-2.375,1.9998277,1.0020204
-1.6667,2.9273e-16,-2.25,1.9913743,0.9847189
-1.6667,1.9534e-16,-2.375,2.0007854,1.0030053
-1.6439,0.27432,-2.25,1.9923486,0.9863249
-1.6439,0.27432,-2.375,2.0012405,1.0041822
-1.1837,-0.92132,-2.25,1.9930878,0.98955816
-1.1837,-0.92132,-2.375,1.9994873,1.0055147
-1.3192,-0.71392,-2.25,1.9941912,0.98959416
-1.3192,-0.71392,-2.375,2.000447,1.0053618
-1.4187,-0.48705,-2.25,1.9953883,0.98996574
-1.4187,-0.48705,-2.375,2.0013928,1.0054917
-1.4795,-0.24689,-2.25,1.9966041,0.9907286
-1.4795,-0.24689,-2.375,2.0022128,1.0059178
-1.5,2.6915e-16,-2.25,1.9975834,0.99176806
-1.5,1.7055e-16,-2.375,2.0027292,1.0065705
-1.4795,0.24689,-2.25,1.9981375,0.99295545
-1.4795,0.24689,-2.375,2.0028343,1.0073665
-1.0522,-0.81895,-2.25,1.996831,0.99424285
-1.0522,-0.81895,-2.375,1.9999241,1.0075643
-1.1726,-0.6346,-2.25,1.997943,0.9943955
-1.1726,-0.6346,-2.375,2.0007598,1.0074177
-1.2611,-0.43293,-2.25,1.9989588,0.9947296
-1.2611,-0.43293,-2.375,2.0014703,1.0074545
-1.3151,-0.21946,-2.25,1.9997902,0.99525535
-1.3151,-0.21946,-2.375,2.0019567,1.0076677
-1.3333,2.4558e-16,-2.25,2.0003247,0.9959294
-1.3333,1.4576e-16,-2.375,2.0021377,1.0080259
-1.3151,0.21946,-2.25,2.0005112,0.99670076
-1.3151,0.21946,-2.375,2.001995,1.0084895
-0.92066,-0.71658,-2.25,1.9980952,0.99692696
-0.92066,-0.71658,-2.375,1.9986062,1.0082008
-1.0261,-0.55527,-2.25,1.9989648,0.99698895
-1.0261,-0.55527,-2.375,1.9991889,1.0079594
-1.1035,-0.37882,-2.25,1.9996808,0.9971641
-1.1035,-0.37882,-2.375,1.9996251,1.0078534
-1.1508,-0.19203,-2.25,2.00017,0.99744564
-1.1508,-0.19203,-2.375,1.9998451,1.0078728
-1.1667,2.22e-16,-2.25,2.0003865,0.9978168
-1.1667,1.2096e-16,-2.375,1.9998131,1.0080012
-1.1508,0.19203,-2.25,2.0003352,0.99825346
-1.1508,0.19203,-2.375,1.9995453,1.008214
-0.78914,-0.61421,-2.25,1.9974885,0.9980347
-0.78914,-0.61421,-2.375,1.9961405,1.0078435
-0.87947,-0.47595,-2.25,1.9980495,0.99795604
-0.87947,-0.47595,-2.375,1.9964623,1.007509
