x,y,z,convected,diffused
0.82314,-0.14133,-2.25,0.99998,2
0.83333,-3.07E-17,-2.375,1,2
0.82314,-0.14133,-2.375,1,2
0.64422,-0.23463,-2.25,0.99999,2
0.64422,-0.23463,-2.375,1,2
0.79502,-0.27966,-2.25,0.99998,2
0.79502,-0.27966,-2.375,1,2
0.61992,-0.34824,-2.25,0.99999,2
0.61992,-0.34824,-2.375,1,2
0.74969,-0.41209,-2.25,0.99997,2
0.74969,-0.41209,-2.375,1,2
0.45006,-1.7772,-2.25,0.98545,1.9873
0.45006,-1.7772,-2.375,1,2
0.1514,-1.8271,-2.25,0.98545,1.9873
0.1514,-1.8271,-2.375,1,2
-0.1514,-1.8271,-2.25,0.98544,1.9873
-0.1514,-1.8271,-2.375,1,2
-0.45006,-1.7772,-2.25,0.98537,1.9872
-0.45006,-1.7772,-2.375,1,2
-0.73644,-1.6789,-2.25,0.98534,1.9872
-0.73644,-1.6789,-2.375,1,2
-1.0027,-1.5348,-2.25,0.98534,1.9872
-1.0027,-1.5348,-2.375,1,2
-1.2417,-1.3488,-2.25,0.98534,1.9872
-1.2417,-1.3488,-2.375,1,2
0.40914,-1.6157,-2.25,0.99583,1.9964
0.40914,-1.6157,-2.375,1,2
0.13763,-1.661,-2.25,0.99583,1.9964
0.13763,-1.661,-2.375,1,2
-0.13763,-1.661,-2.25,0.99583,1.9964
-0.13763,-1.661,-2.375,1,2
-0.40914,-1.6157,-2.25,0.99588,1.9965
-0.40914,-1.6157,-2.375,1,2
-0.66949,-1.5263,-2.25,0.99589,1.9965
-0.66949,-1.5263,-2.375,1,2
-0.91158,-1.3953,-2.25,0.99588,1.9965
-0.91158,-1.3953,-2.375,1,2
-1.1288,-1.2262,-2.25,0.99588,1.9965
-1.1288,-1.2262,-2.375,1,2
0.36823,-1.4541,-2.25,0.99853,1.9987
0.36823,-1.4541,-2.375,1,2
0.12387,-1.4949,-2.25,0.99853,1.9987
0.12387,-1.4949,-2.375,1,2
-0.12387,-1.4949,-2.25,0.99853,1.9987
-0.12387,-1.4949,-2.375,1,2
-0.36823,-1.4541,-2.25,0.99853,1.9987
-0.36823,-1.4541,-2.375,1,2
-0.60254,-1.3737,-2.25,0.99853,1.9987
-0.60254,-1.3737,-2.375,1,2
-0.82042,-1.2557,-2.25,0.99854,1.9987
-0.82042,-1.2557,-2.375,1,2
-1.0159,-1.1036,-2.25,0.99855,1.9988
-1.0159,-1.1036,-2.375,1,2
0.32731,-1.2925,-2.25,0.9995,1.9996
0.32731,-1.2925,-2.375,1,2
0.11011,-1.3288,-2.25,0.9995,1.9996
0.11011,-1.3288,-2.375,1,2
-0.11011,-1.3288,-2.25,0.9995,1.9996
-0.11011,-1.3288,-2.375,1,2
-0.32731,-1.2925,-2.25,0.9995,1.9996
-0.32731,-1.2925,-2.375,1,2
-0.53559,-1.221,-2.25,0.99951,1.9996
-0.53559,-1.221,-2.375,1,2
-0.72926,-1.1162,-2.25,0.99951,1.9996
-0.72926,-1.1162,-2.375,1,2
-0.90304,-0.98097,-2.25,0.99951,1.9996
-0.90304,-0.98097,-2.375,1,2
0.2864,-1.131,-2.25,0.99983,1.9999
0.2864,-1.131,-2.375,1,2
0.096343,-1.1627,-2.25,0.99983,1.9999
0.096343,-1.1627,-2.375,1,2
-0.096343,-1.1627,-2.25,0.99983,1.9999
-0.096343,-1.1627,-2.375,1,2
-0.2864,-1.131,-2.25,0.99983,1.9999
-0.2864,-1.131,-2.375,1,2
-0.46864,-1.0684,-2.25,0.99983,1.9999
-0.46864,-1.0684,-2.375,1,2
-0.63811,-0.97669,-2.25,0.99983,1.9999
-0.63811,-0.97669,-2.375,1,2
-0.79016,-0.85834,-2.25,0.99983,1.9999
-0.79016,-0.85834,-2.375,1,2
0.24549,-0.9694,-2.25,0.99994,1.9999
0.24549,-0.9694,-2.375,1,2
0.082579,-0.99658,-2.25,0.99994,1.9999
0.082579,-0.99658,-2.375,1,2
-0.082579,-0.99658,-2.25,0.99994,1.9999
-0.082579,-0.99658,-2.375,1,2
-0.24549,-0.9694,-2.25,0.99994,1.9999
-0.24549,-0.9694,-2.375,1,2
-0.4017,-0.91577,-2.25,0.99994,1.9999
-0.4017,-0.91577,-2.375,1,2
-0.54695,-0.83717,-2.25,0.99994,1.9999
-0.54695,-0.83717,-2.375,1,2
-0.67728,-0.73572,-2.25,0.99994,1.9999
-0.67728,-0.73572,-2.375,1,2
-0.20457,-0.83067,-2.25,0.99997,2
-0.071972,-0.86939,-2.25,0.99997,2
-0.20457,-0.83067,-2.375,1,2
-0.071972,-0.86939,-2.375,1,2
-0.3327,-0.77433,-2.25,0.99998,2
-0.3327,-0.77433,-2.375,1,2
-0.45352,-0.70133,-2.25,0.99998,2
-0.45352,-0.70133,-2.375,1,2
-0.5644,-0.6131,-2.25,0.99998,2
-0.5644,-0.6131,-2.375,1,2
-0.16365,-0.69194,-2.25,0.99999,2
-0.061364,-0.7422,-2.25,0.99999,2
-0.16365,-0.69194,-2.375,1,2
-0.061364,-0.7422,-2.375,1,2
-0.2637,-0.63288,-2.25,0.99999,2
-0.2637,-0.63288,-2.375,1,2
-0.3601,-0.56549,-2.25,0.99999,2
-0.3601,-0.56549,-2.375,1,2
-0.45152,-0.49048,-2.25,0.99999,2
-0.45152,-0.49048,-2.375,1,2
-0.12273,-0.55322,-2.25,1,2
-0.050757,-0.615,-2.25,0.99999,2
-0.12273,-0.55322,-2.375,1,2
-0.050757,-0.615,-2.375,1,2
-0.1947,-0.49143,-2.25,1,2
-0.1947,-0.49143,-2.375,1,2
-0.26667,-0.42965,-2.25,1,2
-0.26667,-0.42965,-2.375,1,2
-0.33864,-0.36786,-2.25,1,2
-0.33864,-0.36786,-2.375,1,2
-0.22576,-0.24524,-2.25,1,2
-0.15865,-0.33004,-2.25,1,2
-0.22576,-0.24524,-2.375,1,2
-0.15865,-0.33004,-2.375,1,2
-0.11288,-0.12262,-2.25,1,2
-0.050633,-0.23043,-2.25,1,2
-0.11288,-0.12262,-2.375,1,2
-0.050633,-0.23043,-2.375,1,2
-0.091543,-0.41484,-2.25,1,2
-0.091543,-0.41484,-2.375,1,2
0.011614,-0.33824,-2.25,1,2
0.011614,-0.33824,-2.375,1,2
-0.024434,-0.49964,-2.25,1,2
-0.024434,-0.49964,-2.375,1,2
0.073861,-0.44606,-2.25,1,2
0.073861,-0.44606,-2.375,1,2
0.042675,-0.58443,-2.25,0.99999,2
0.042675,-0.58443,-2.375,1,2
0.13611,-0.55387,-2.25,1,2
0.13611,-0.55387,-2.375,1,2
0.17257,-0.69238,-2.25,0.99999,2
0.17257,-0.69238,-2.375,1,2
0.20903,-0.83089,-2.25,0.99997,2
0.20903,-0.83089,-2.375,1,2
0.055977,-0.72182,-2.25,0.99999,2
0.055977,-0.72182,-2.375,1,2
0.069278,-0.8592,-2.25,0.99997,2
0.069278,-0.8592,-2.375,1,2
-1.4468,-1.1261,-2.25,0.98534,1.9872
-1.4468,-1.1261,-2.375,1,2
-1.6124,-0.87257,-2.25,0.98534,1.9872
-1.6124,-0.87257,-2.375,1,2
-1.734,-0.59528,-2.25,0.98534,1.9872
-1.734,-0.59528,-2.375,1,2
-1.8083,-0.30176,-2.25,0.98534,1.9872
-1.8083,-0.30176,-2.375,1,2
-1.8333,3.16E-16,-2.25,0.98534,1.9872
-1.8333,2.20E-16,-2.375,1,2
-1.8083,0.30176,-2.25,0.98534,1.9872
-1.8083,0.30176,-2.375,1,2
-1.3152,-1.0237,-2.25,0.99588,1.9965
-1.3152,-1.0237,-2.375,1,2
-1.4658,-0.79325,-2.25,0.99587,1.9965
-1.4658,-0.79325,-2.375,1,2
-1.5764,-0.54117,-2.25,0.99587,1.9965
-1.5764,-0.54117,-2.375,1,2
-1.6439,-0.27432,-2.25,0.99587,1.9965
-1.6439,-0.27432,-2.375,1,2
-1.6667,2.93E-16,-2.25,0.99587,1.9965
-1.6667,1.95E-16,-2.375,1,2
-1.6439,0.27432,-2.25,0.99587,1.9965
-1.6439,0.27432,-2.375,1,2
-1.1837,-0.92132,-2.25,0.99855,1.9988
-1.1837,-0.92132,-2.375,1,2
-1.3192,-0.71392,-2.25,0.99855,1.9988
-1.3192,-0.71392,-2.375,1,2
-1.4187,-0.48705,-2.25,0.99855,1.9988
-1.4187,-0.48705,-2.375,1,2
-1.4795,-0.24689,-2.25,0.99855,1.9988
-1.4795,-0.24689,-2.375,1,2
-1.5,2.69E-16,-2.25,0.99855,1.9988
-1.5,1.71E-16,-2.375,1,2
-1.4795,0.24689,-2.25,0.99855,1.9988
-1.4795,0.24689,-2.375,1,2
-1.0522,-0.81895,-2.25,0.99951,1.9996
-1.0522,-0.81895,-2.375,1,2
-1.1726,-0.6346,-2.25,0.99951,1.9996
-1.1726,-0.6346,-2.375,1,2
-1.2611,-0.43293,-2.25,0.99951,1.9996
-1.2611,-0.43293,-2.375,1,2
-1.3151,-0.21946,-2.25,0.99951,1.9996
-1.3151,-0.21946,-2.375,1,2
-1.3333,2.46E-16,-2.25,0.99951,1.9996
-1.3333,1.46E-16,-2.375,1,2
-1.3151,0.21946,-2.25,0.99951,1.9996
-1.3151,0.21946,-2.375,1,2
-0.92066,-0.71658,-2.25,0.99983,1.9999
-0.92066,-0.71658,-2.375,1,2
-1.0261,-0.55527,-2.25,0.99983,1.9999
-1.0261,-0.55527,-2.375,1,2
-1.1035,-0.37882,-2.25,0.99983,1.9999
-1.1035,-0.37882,-2.375,1,2
-1.1508,-0.19203,-2.25,0.99983,1.9999
-1.1508,-0.19203,-2.375,1,2
-1.1667,2.22E-16,-2.25,0.99983,1.9999
-1.1667,1.21E-16,-2.375,1,2
-1.1508,0.19203,-2.25,0.99983,1.9999
-1.1508,0.19203,-2.375,1,2
-0.78914,-0.61421,-2.25,0.99994,1.9999
-0.78914,-0.61421,-2.375,1,2
-0.87947,-0.47595,-2.25,0.99994,1.9999
-0.87947,-0.47595,-2.375,1,2
-0.94582,-0.3247,-2.25,0.99994,1.9999
-0.94582,-0.3247,-2.375,1,2
-0.98636,-0.16459,-2.25,0.99994,1.9999
-0.98636,-0.16459,-2.375,1,2
-1,1.98E-16,-2.25,0.99994,1.9999
-1,9.62E-17,-2.375,1,2
-0.98636,0.16459,-2.25,0.99994,1.9999
-0.98636,0.16459,-2.375,1,2
-0.84031,-0.14451,-2.25,0.99997,2
-0.82246,-0.28235,-2.25,0.99997,2
-0.84031,-0.14451,-2.375,1,2
-0.82246,-0.28235,-2.375,1,2
-0.84023,-0.0036728,-2.25,0.99998,2
-0.84023,-0.0036728,-2.375,1,2
-0.82197,0.13716,-2.25,0.99998,2
-0.82197,0.13716,-2.375,1,2
-0.69427,-0.12442,-2.25,0.99999,2
-0.6991,-0.24,-2.25,0.99999,2
-0.69427,-0.12442,-2.375,1,2
-0.6991,-0.24,-2.375,1,2
-0.68047,-0.0073457,-2.25,0.99999,2
-0.68047,-0.0073457,-2.375,1,2
-0.65757,0.10973,-2.25,0.99999,2
-0.65757,0.10973,-2.375,1,2
-0.54822,-0.10433,-2.25,1,2
-0.57574,-0.19765,-2.25,0.99999,2
-0.54822,-0.10433,-2.375,1,2
-0.57574,-0.19765,-2.375,1,2
-0.5207,-0.011018,-2.25,1,2
-0.5207,-0.011018,-2.375,1,2
-0.49318,0.082297,-2.25,1,2
-0.49318,0.082297,-2.375,1,2
-0.32879,0.054865,-2.25,1,2
-0.38476,-0.048219,-2.25,1,2
-0.32879,0.054865,-2.375,1,2
-0.38476,-0.048219,-2.375,1,2
-0.16439,0.027432,-2.25,1,2
-0.24882,-0.08542,-2.25,1,2
-0.16439,0.027432,-2.375,1,2
-0.24882,-0.08542,-2.375,1,2
-0.44073,-0.1513,-2.25,1,2
-0.44073,-0.1513,-2.375,1,2
-0.33325,-0.19827,-2.25,1,2
-0.33325,-0.19827,-2.375,1,2
-0.4967,-0.25439,-2.25,1,2
-0.4967,-0.25439,-2.375,1,2
-0.41767,-0.31112,-2.25,1,2
-0.41767,-0.31112,-2.375,1,2
-0.54149,-0.41215,-2.25,0.99999,2
-0.54149,-0.41215,-2.375,1,2
-0.66532,-0.51318,-2.25,0.99998,2
-0.66532,-0.51318,-2.375,1,2
-0.62429,-0.32824,-2.25,0.99999,2
-0.62429,-0.32824,-2.375,1,2
-0.75188,-0.40209,-2.25,0.99997,2
-0.75188,-0.40209,-2.375,1,2
-1.734,0.59528,-2.25,0.98534,1.9872
-1.734,0.59528,-2.375,1,2
-1.6124,0.87257,-2.25,0.98534,1.9872
-1.6124,0.87257,-2.375,1,2
-1.4468,1.1261,-2.25,0.98534,1.9872
-1.4468,1.1261,-2.375,1,2
-1.2417,1.3488,-2.25,0.98534,1.9872
-1.2417,1.3488,-2.375,1,2
-1.0027,1.5348,-2.25,0.98534,1.9872
-1.0027,1.5348,-2.375,1,2
-0.73644,1.6789,-2.25,0.98534,1.9872
-0.73644,1.6789,-2.375,1,2
-1.5764,0.54117,-2.25,0.99587,1.9965
-1.5764,0.54117,-2.375,1,2
-1.4658,0.79325,-2.25,0.99588,1.9965
-1.4658,0.79325,-2.375,1,2
-1.3152,1.0237,-2.25,0.99589,1.9965
-1.3152,1.0237,-2.375,1,2
-1.1288,1.2262,-2.25,0.99589,1.9965
-1.1288,1.2262,-2.375,1,2
-0.91158,1.3953,-2.25,0.99588,1.9965
-0.91158,1.3953,-2.375,1,2
-0.66949,1.5263,-2.25,0.99588,1.9965
-0.66949,1.5263,-2.375,1,2
-1.4187,0.48705,-2.25,0.99855,1.9988
-1.4187,0.48705,-2.375,1,2
-1.3192,0.71392,-2.25,0.99854,1.9988
-1.3192,0.71392,-2.375,1,2
-1.1837,0.92132,-2.25,0.99853,1.9987
-1.1837,0.92132,-2.375,1,2
-1.0159,1.1036,-2.25,0.99853,1.9987
-1.0159,1.1036,-2.375,1,2
-0.82042,1.2557,-2.25,0.99854,1.9987
-0.82042,1.2557,-2.375,1,2
-0.60254,1.3737,-2.25,0.99854,1.9988
-0.60254,1.3737,-2.375,1,2
-1.2611,0.43293,-2.25,0.99951,1.9996
-1.2611,0.43293,-2.375,1,2
-1.1726,0.6346,-2.25,0.99951,1.9996
-1.1726,0.6346,-2.375,1,2
-1.0522,0.81895,-2.25,0.99951,1.9996
-1.0522,0.81895,-2.375,1,2
-0.90304,0.98097,-2.25,0.99951,1.9996
-0.90304,0.98097,-2.375,1,2
-0.72926,1.1162,-2.25,0.99951,1.9996
-0.72926,1.1162,-2.375,1,2
-0.53559,1.221,-2.25,0.99951,1.9996
-0.53559,1.221,-2.375,1,2
-1.1035,0.37882,-2.25,0.99983,1.9999
-1.1035,0.37882,-2.375,1,2
-1.0261,0.55527,-2.25,0.99983,1.9999
-1.0261,0.55527,-2.375,1,2
-0.92066,0.71658,-2.25,0.99983,1.9999
-0.92066,0.71658,-2.375,1,2
-0.79016,0.85834,-2.25,0.99983,1.9999
-0.79016,0.85834,-2.375,1,2
-0.63811,0.97669,-2.25,0.99983,1.9999
-0.63811,0.97669,-2.375,1,2
-0.46864,1.0684,-2.25,0.99983,1.9999
-0.46864,1.0684,-2.375,1,2
-0.94582,0.3247,-2.25,0.99994,1.9999
-0.94582,0.3247,-2.375,1,2
-0.87947,0.47595,-2.25,0.99994,1.9999
-0.87947,0.47595,-2.375,1,2
-0.78914,0.61421,-2.25,0.99994,1.9999
-0.78914,0.61421,-2.375,1,2
-0.67728,0.73572,-2.25,0.99994,1.9999
-0.67728,0.73572,-2.375,1,2
-0.54695,0.83717,-2.25,0.99994,1.9999
-0.54695,0.83717,-2.375,1,2
-0.4017,0.91577,-2.25,0.99994,1.9999
-0.4017,0.91577,-2.375,1,2
-0.58058,0.62444,-2.25,0.99997,2
-0.68621,0.5341,-2.25,0.99997,2
-0.58058,0.62444,-2.375,1,2
-0.68621,0.5341,-2.375,1,2
-0.46264,0.70141,-2.25,0.99998,2
-0.46264,0.70141,-2.375,1,2
-0.33475,0.76314,-2.25,0.99998,2
-0.33475,0.76314,-2.375,1,2
-0.48389,0.51316,-2.25,0.99999,2
-0.58329,0.45399,-2.25,0.99999,2
-0.48389,0.51316,-2.375,1,2
-0.58329,0.45399,-2.375,1,2
-0.37833,0.56565,-2.25,0.99999,2
-0.37833,0.56565,-2.375,1,2
-0.2678,0.61052,-2.25,0.99999,2
-0.2678,0.61052,-2.375,1,2
-0.38719,0.40188,-2.25,1,2
-0.48036,0.37388,-2.25,0.99999,2
-0.38719,0.40188,-2.375,1,2
-0.48036,0.37388,-2.375,1,2
-0.29402,0.42989,-2.25,1,2
-0.29402,0.42989,-2.375,1,2
-0.20085,0.45789,-2.25,1,2
-0.20085,0.45789,-2.375,1,2
-0.1339,0.30526,-2.25,1,2
-0.25081,0.29573,-2.25,1,2
-0.1339,0.30526,-2.375,1,2
-0.25081,0.29573,-2.375,1,2
-0.066949,0.15263,-2.25,1,2
-0.2076,0.16158,-2.25,1,2
-0.066949,0.15263,-2.375,1,2
-0.2076,0.16158,-2.375,1,2
-0.36772,0.28621,-2.25,1,2
-0.36772,0.28621,-2.375,1,2
-0.34826,0.17054,-2.25,1,2
-0.34826,0.17054,-2.375,1,2
-0.48464,0.27669,-2.25,1,2
-0.48464,0.27669,-2.375,1,2
-0.48891,0.17949,-2.25,1,2
-0.48891,0.17949,-2.375,1,2
-0.64121,0.22789,-2.25,0.99999,2
-0.64121,0.22789,-2.375,1,2
-0.79351,0.2763,-2.25,0.99998,2
-0.79351,0.2763,-2.375,1,2
-0.61625,0.34311,-2.25,0.99999,2
-0.61625,0.34311,-2.375,1,2
-0.74786,0.40953,-2.25,0.99997,2
-0.74786,0.40953,-2.375,1,2
-0.45006,1.7772,-2.25,0.98534,1.9872
-0.45006,1.7772,-2.375,1,2
-0.1514,1.8271,-2.25,0.98534,1.9872
-0.1514,1.8271,-2.375,1,2
0.1514,1.8271,-2.25,0.98535,1.9872
0.1514,1.8271,-2.375,1,2
0.45006,1.7772,-2.25,0.98535,1.9872
0.45006,1.7772,-2.375,1,2
0.73644,1.6789,-2.25,0.98534,1.9872
0.73644,1.6789,-2.375,1,2
1.0027,1.5348,-2.25,0.98534,1.9872
1.0027,1.5348,-2.375,1,2
-0.40914,1.6157,-2.25,0.99588,1.9965
-0.40914,1.6157,-2.375,1,2
-0.13763,1.661,-2.25,0.99587,1.9965
-0.13763,1.661,-2.375,1,2
0.13763,1.661,-2.25,0.99587,1.9965
0.13763,1.661,-2.375,1,2
0.40914,1.6157,-2.25,0.99587,1.9965
0.40914,1.6157,-2.375,1,2
0.66949,1.5263,-2.25,0.99587,1.9965
0.66949,1.5263,-2.375,1,2
0.91158,1.3953,-2.25,0.99587,1.9965
0.91158,1.3953,-2.375,1,2
-0.36823,1.4541,-2.25,0.99855,1.9988
-0.36823,1.4541,-2.375,1,2
-0.12387,1.4949,-2.25,0.99855,1.9988
-0.12387,1.4949,-2.375,1,2
0.12387,1.4949,-2.25,0.99854,1.9988
0.12387,1.4949,-2.375,1,2
0.36823,1.4541,-2.25,0.99854,1.9988
0.36823,1.4541,-2.375,1,2
0.60254,1.3737,-2.25,0.99855,1.9988
0.60254,1.3737,-2.375,1,2
0.82042,1.2557,-2.25,0.99855,1.9988
0.82042,1.2557,-2.375,1,2
-0.32731,1.2925,-2.25,0.99951,1.9996
-0.32731,1.2925,-2.375,1,2
-0.11011,1.3288,-2.25,0.99951,1.9996
-0.11011,1.3288,-2.375,1,2
0.11011,1.3288,-2.25,0.99951,1.9996
0.11011,1.3288,-2.375,1,2
0.32731,1.2925,-2.25,0.99951,1.9996
0.32731,1.2925,-2.375,1,2
0.53559,1.221,-2.25,0.99951,1.9996
0.53559,1.221,-2.375,1,2
0.72926,1.1162,-2.25,0.99951,1.9996
0.72926,1.1162,-2.375,1,2
-0.2864,1.131,-2.25,0.99983,1.9999
-0.2864,1.131,-2.375,1,2
-0.096343,1.1627,-2.25,0.99983,1.9999
-0.096343,1.1627,-2.375,1,2
0.096343,1.1627,-2.25,0.99983,1.9999
0.096343,1.1627,-2.375,1,2
0.2864,1.131,-2.25,0.99983,1.9999
0.2864,1.131,-2.375,1,2
0.46864,1.0684,-2.25,0.99983,1.9999
0.46864,1.0684,-2.375,1,2
0.63811,0.97669,-2.25,0.99983,1.9999
0.63811,0.97669,-2.375,1,2
-0.24549,0.9694,-2.25,0.99994,1.9999
-0.24549,0.9694,-2.375,1,2
-0.082579,0.99658,-2.25,0.99994,1.9999
-0.082579,0.99658,-2.375,1,2
0.082579,0.99658,-2.25,0.99994,1.9999
0.082579,0.99658,-2.375,1,2
0.24549,0.9694,-2.25,0.99994,1.9999
0.24549,0.9694,-2.375,1,2
0.4017,0.91577,-2.25,0.99994,1.9999
0.4017,0.91577,-2.375,1,2
0.54695,0.83717,-2.25,0.99994,1.9999
0.54695,0.83717,-2.375,1,2
0.20521,0.82758,-2.25,0.99997,2
0.071809,0.8666,-2.25,0.99997,2
0.20521,0.82758,-2.375,1,2
0.071809,0.8666,-2.375,1,2
0.33415,0.77094,-2.25,0.99998,2
0.33415,0.77094,-2.375,1,2
0.45579,0.69764,-2.25,0.99998,2
0.45579,0.69764,-2.375,1,2
0.16494,0.68577,-2.25,0.99999,2
0.061038,0.73662,-2.25,0.99999,2
0.16494,0.68577,-2.375,1,2
0.061038,0.73662,-2.375,1,2
0.26661,0.6261,-2.25,0.99999,2
0.26661,0.6261,-2.375,1,2
0.36463,0.55811,-2.25,0.99999,2
0.36463,0.55811,-2.375,1,2
0.12467,0.54395,-2.25,1,2
0.050267,0.60664,-2.25,0.99999,2
0.12467,0.54395,-2.375,1,2
0.050267,0.60664,-2.375,1,2
0.19907,0.48127,-2.25,1,2
0.19907,0.48127,-2.375,1,2
0.27347,0.41858,-2.25,1,2
0.27347,0.41858,-2.375,1,2
0.18232,0.27906,-2.25,1,2
0.1104,0.37172,-2.25,1,2
0.18232,0.27906,-2.375,1,2
0.1104,0.37172,-2.375,1,2
0.091158,0.13953,-2.25,1,2
0.021724,0.26218,-2.25,1,2
0.091158,0.13953,-2.375,1,2
0.021724,0.26218,-2.375,1,2
0.03848,0.46439,-2.25,1,2
0.03848,0.46439,-2.375,1,2
-0.047709,0.38482,-2.25,1,2
-0.047709,0.38482,-2.375,1,2
-0.033438,0.55705,-2.25,1,2
-0.033438,0.55705,-2.375,1,2
-0.11714,0.50747,-2.25,1,2
-0.11714,0.50747,-2.375,1,2
-0.15992,0.66145,-2.25,0.99999,2
-0.15992,0.66145,-2.375,1,2
-0.2027,0.81542,-2.25,0.99998,2
-0.2027,0.81542,-2.375,1,2
-0.049818,0.70356,-2.25,0.99999,2
-0.049818,0.70356,-2.375,1,2
-0.066199,0.85007,-2.25,0.99997,2
-0.066199,0.85007,-2.375,1,2
1.2417,1.3488,-2.25,0.98534,1.9872
1.2417,1.3488,-2.375,1,2
1.4468,1.1261,-2.25,0.98532,1.9872
1.4468,1.1261,-2.375,1,2
1.6124,0.87257,-2.25,0.98528,1.9872
1.6124,0.87257,-2.375,1,2
1.734,0.59528,-2.25,0.98531,1.9872
1.734,0.59528,-2.375,1,2
1.8083,0.30176,-2.25,0.98532,1.9872
1.8083,0.30176,-2.375,1,2
1.1288,1.2262,-2.25,0.99588,1.9965
1.1288,1.2262,-2.375,1,2
1.3152,1.0237,-2.25,0.9959,1.9965
1.3152,1.0237,-2.375,1,2
1.4658,0.79325,-2.25,0.99593,1.9965
1.4658,0.79325,-2.375,1,2
1.5764,0.54117,-2.25,0.9959,1.9965
1.5764,0.54117,-2.375,1,2
1.6439,0.27432,-2.25,0.9959,1.9965
1.6439,0.27432,-2.375,1,2
1.0159,1.1036,-2.25,0.99855,1.9988
1.0159,1.1036,-2.375,1,2
1.1837,0.92132,-2.25,0.99853,1.9987
1.1837,0.92132,-2.375,1,2
1.3192,0.71392,-2.25,0.99852,1.9987
1.3192,0.71392,-2.375,1,2
1.4187,0.48705,-2.25,0.99854,1.9987
1.4187,0.48705,-2.375,1,2
1.4795,0.24689,-2.25,0.99854,1.9987
1.4795,0.24689,-2.375,1,2
0.90304,0.98097,-2.25,0.99951,1.9996
0.90304,0.98097,-2.375,1,2
1.0522,0.81895,-2.25,0.99951,1.9996
1.0522,0.81895,-2.375,1,2
1.1726,0.6346,-2.25,0.99951,1.9996
1.1726,0.6346,-2.375,1,2
1.2611,0.43293,-2.25,0.99951,1.9996
1.2611,0.43293,-2.375,1,2
1.3151,0.21946,-2.25,0.99951,1.9996
1.3151,0.21946,-2.375,1,2
0.79016,0.85834,-2.25,0.99983,1.9999
0.79016,0.85834,-2.375,1,2
0.92066,0.71658,-2.25,0.99983,1.9999
0.92066,0.71658,-2.375,1,2
1.0261,0.55527,-2.25,0.99983,1.9999
1.0261,0.55527,-2.375,1,2
1.1035,0.37882,-2.25,0.99983,1.9999
1.1035,0.37882,-2.375,1,2
1.1508,0.19203,-2.25,0.99983,1.9999
1.1508,0.19203,-2.375,1,2
0.67728,0.73572,-2.25,0.99994,1.9999
0.67728,0.73572,-2.375,1,2
0.78914,0.61421,-2.25,0.99994,1.9999
0.78914,0.61421,-2.375,1,2
0.87947,0.47595,-2.25,0.99994,1.9999
0.87947,0.47595,-2.375,1,2
0.94582,0.3247,-2.25,0.99994,1.9999
0.94582,0.3247,-2.375,1,2
0.98636,0.16459,-2.25,0.99994,1.9999
0.98636,0.16459,-2.375,1,2
0.80507,0.28085,-2.25,0.99997,2
0.76477,0.41387,-2.25,0.99997,2
0.80507,0.28085,-2.375,1,2
0.76477,0.41387,-2.375,1,2
0.82817,0.14192,-2.25,0.99998,2
0.82817,0.14192,-2.375,1,2
0.66432,0.237,-2.25,0.99999,2
0.65006,0.35179,-2.25,0.99999,2
0.66432,0.237,-2.375,1,2
0.65006,0.35179,-2.375,1,2
0.66998,0.11925,-2.25,0.99999,2
0.66998,0.11925,-2.375,1,2
0.52357,0.19314,-2.25,1,2
0.53535,0.28972,-2.25,0.99999,2
0.52357,0.19314,-2.375,1,2
0.53535,0.28972,-2.375,1,2
0.51178,0.096572,-2.25,1,2
0.51178,0.096572,-2.375,1,2
0.37158,0.11089,-2.25,1,2
0.37158,0.11089,-2.375,1,2
0.23137,0.12521,-2.25,1,2
0.23137,0.12521,-2.375,1,2
0.40982,0.22178,-2.25,1,2
0.40982,0.22178,-2.375,1,2
0.29607,0.25042,-2.25,1,2
0.29607,0.25042,-2.375,1,2
0.44806,0.33267,-2.25,1,2
0.44806,0.33267,-2.375,1,2
0.36077,0.37563,-2.25,1,2
0.36077,0.37563,-2.375,1,2
0.46627,0.49566,-2.25,0.99999,2
0.46627,0.49566,-2.375,1,2
0.57178,0.61569,-2.25,0.99998,2
0.57178,0.61569,-2.375,1,2
0.56175,0.42652,-2.25,0.99999,2
0.56175,0.42652,-2.375,1,2
0.67545,0.52037,-2.25,0.99997,2
0.67545,0.52037,-2.375,1,2
1.7708,-0.29572,-2.125,0.9876,1.9894
1.7967,-0.00010199,-2.125,0.98747,1.9893
1.7,-0.58388,-2.125,0.98739,1.9892
1.5805,-0.8556,-2.125,0.98741,1.9893
1.4183,-1.1042,-2.125,0.9874,1.9893
1.2215,-1.327,-2.125,0.98672,1.9886
0.98646,-1.5099,-2.125,0.98673,1.9887
0.72447,-1.6517,-2.125,0.98673,1.9887
1.5883,-0.26548,-2.125,0.99559,1.9962
1.6016,-0.0003773,-2.125,0.99585,1.9964
1.5151,-0.52106,-2.125,0.99583,1.9964
1.4106,-0.7643,-2.125,0.99576,1.9964
1.2664,-0.98638,-2.125,0.99572,1.9963
1.0887,-1.1831,-2.125,0.99566,1.9963
0.8797,-1.3467,-2.125,0.99562,1.9962
0.64616,-1.4733,-2.125,0.99562,1.9962
1.4023,-0.23536,-2.125,0.99872,1.9989
1.4233,-0.0006679,-2.125,0.99869,1.9989
