X,Y,Z,t,V,T
4.45e-05,3.15e-05,1e-05,0.7,0.955504231,480.0657867
4.45e-05,3.15e-05,1e-05,0.8,0.955504231,480.0608294
4.45e-05,3.15e-05,1e-05,0.9,0.955504231,480.0698227
4.45e-05,3.15e-05,1e-05,1.0,0.955504231,480.0740847
5.1e-05,1.68e-05,1e-05,0.0,0.9490182,300.0039999
5.1e-05,1.68e-05,1e-05,0.1,0.9490182,422.5801033
5.1e-05,1.68e-05,1e-05,0.2,0.9490182,461.8512495
5.1e-05,1.68e-05,1e-05,0.3,0.9490182,473.0161797
5.1e-05,1.68e-05,1e-05,0.4,0.9490182,477.4555011
5.1e-05,1.68e-05,1e-05,0.5,0.9490182,479.3450365
5.1e-05,1.68e-05,1e-05,0.6,0.9490182,479.9551606
5.1e-05,1.68e-05,1e-05,0.7,0.9490182,480.0641554
5.1e-05,1.68e-05,1e-05,0.8,0.9490182,480.0591981
5.1e-05,1.68e-05,1e-05,0.9,0.9490182,480.0681913
5.1e-05,1.68e-05,1e-05,1.0,0.9490182,480.0724533
5.1e-05,1.68e-05,0.0,0.0,0.949016181,300.0039999
5.1e-05,1.68e-05,0.0,0.1,0.949016181,422.5801116
5.1e-05,1.68e-05,0.0,0.2,0.949016181,461.8512603
5.1e-05,1.68e-05,0.0,0.3,0.949016181,473.0161913
5.1e-05,1.68e-05,0.0,0.4,0.949016181,477.455513
5.1e-05,1.68e-05,0.0,0.5,0.949016181,479.3450486
5.1e-05,1.68e-05,0.0,0.6,0.949016181,479.9551726
5.1e-05,1.68e-05,0.0,0.7,0.949016181,480.0641674
5.1e-05,1.68e-05,0.0,0.8,0.949016181,480.0592102
5.1e-05,1.68e-05,0.0,0.9,0.949016181,480.0682034
5.1e-05,1.68e-05,0.0,1.0,0.949016181,480.0724653
6e-05,0.0,1e-05,0.0,0.94,300.0039998
6e-05,0.0,1e-05,0.1,0.94,422.5763915
6e-05,0.0,1e-05,0.2,0.94,461.8463699
6e-05,0.0,1e-05,0.3,0.94,473.010968
6e-05,0.0,1e-05,0.4,0.94,477.4501576
6e-05,0.0,1e-05,0.5,0.94,479.3396369
6e-05,0.0,1e-05,0.6,0.94,479.9497428
6e-05,0.0,1e-05,0.7,0.94,480.0587343
6e-05,0.0,1e-05,0.8,0.94,480.0537772
6e-05,0.0,1e-05,0.9,0.94,480.0627702
6e-05,0.0,1e-05,1.0,0.94,480.067032
6e-05,0.0,0.0,0.0,0.94,300.0039998
6e-05,0.0,0.0,0.1,0.94,422.5763916
6e-05,0.0,0.0,0.2,0.94,461.8463699
6e-05,0.0,0.0,0.3,0.94,473.010968
6e-05,0.0,0.0,0.4,0.94,477.4501576
6e-05,0.0,0.0,0.5,0.94,479.3396369
6e-05,0.0,0.0,0.6,0.94,479.9497428
6e-05,0.0,0.0,0.7,0.94,480.0587343
6e-05,0.0,0.0,0.8,0.94,480.0537772
6e-05,0.0,0.0,0.9,0.94,480.0627701
6e-05,0.0,0.0,1.0,0.94,480.067032
2e-05,0.0001,0.0,0.0,0.98,300.0039998
2e-05,0.0001,0.0,0.1,0.98,422.5540706
2e-05,0.0001,0.0,0.2,0.98,461.8168249
2e-05,0.0001,0.0,0.3,0.98,472.9793698
2e-05,0.0001,0.0,0.4,0.98,477.4177421
2e-05,0.0001,0.0,0.5,0.98,479.3068738
2e-05,0.0001,0.0,0.6,0.98,479.9168674
2e-05,0.0001,0.0,0.7,0.98,480.0258389
2e-05,0.0001,0.0,0.8,0.98,480.0208827
2e-05,0.0001,0.0,0.9,0.98,480.029874
2e-05,0.0001,0.0,1.0,0.98,480.0341351
2e-05,0.0001,1e-05,0.0,0.98,300.0039998
2e-05,0.0001,1e-05,0.1,0.98,422.5540706
2e-05,0.0001,1e-05,0.2,0.98,461.8168249
2e-05,0.0001,1e-05,0.3,0.98,472.9793698
2e-05,0.0001,1e-05,0.4,0.98,477.4177421
2e-05,0.0001,1e-05,0.5,0.98,479.3068737
2e-05,0.0001,1e-05,0.6,0.98,479.9168674
2e-05,0.0001,1e-05,0.7,0.98,480.0258389
